Best Solution:
Moderator: 1686755036370945
  Ad ID: 1773314138002430
  Ad ID: 1773470500017150
  Ad ID: 1773493939205120
  Ad ID: 1773527187130360
  Ad ID: 1773548722953210
  Ad ID: 1773576185837600
  Ad ID: 1773550769097770
  Ad ID: 1773550560877610
  Ad ID: 1773573965945880
  Ad ID: 1773562807335020
  Ad ID: 1773560521558010
  Ad ID: 1773494888776700
  Ad ID: 1773574219295760
  Ad ID: 1773582508126210
  Ad ID: 1773582749930490
  Ad ID: 1773588533564490
  Ad ID: 1773590686109690
  Ad ID: 1773611510629370
  Ad ID: 1773470065628160
  Ad ID: 1773615769844730
  Ad ID: 1773592295780350
  Ad ID: 1773585568114690
  Ad ID: 1773529260085240
  Ad ID: 1773605275412480
  Ad ID: 1773576992637950
  Ad ID: 1773522979119100
  Ad ID: 1773580256724990
Moderator: 1235883
  Ad ID: 1773514354675710
  Ad ID: 1771233777251340
  Ad ID: 1771452281111580
  Ad ID: 1771650402408490
  Ad ID: 1773254407581690
  Ad ID: 1773279411984430
  Ad ID: 1773294227212280
  Ad ID: 1773323390682160
  Ad ID: 1773394878193710
  Ad ID: 1773466201266170
  Ad ID: 1773480322457630
  Ad ID: 1773486831510530
  Ad ID: 1773518693686270
  Ad ID: 1773533871544350
  Ad ID: 1773536492648480
  Ad ID: 1773536620345350
  Ad ID: 1773536742231040
  Ad ID: 1773537151677440
  Ad ID: 1773537779182610
  Ad ID: 1773538127994880
  Ad ID: 1773548781875200
  Ad ID: 1773562114656270
  Ad ID: 1773563579391020
  Ad ID: 1773570582138880
  Ad ID: 1773573803222060
  Ad ID: 1773574052511740
  Ad ID: 1773582940176380
  Ad ID: 1773585918561290
  Ad ID: 1773583443339260
  Ad ID: 1773558896734200
  Ad ID: 1773500783449080
  Ad ID: 1773587875335160
  Ad ID: 1773523938267130
Moderator: 1709538761183233
  Ad ID: 1767187070795790
  Ad ID: 1773194571416570
  Ad ID: 1773551949952000
  Ad ID: 1769768961415210
  Ad ID: 1772298321224730
  Ad ID: 1771753934495840
  Ad ID: 1772477131039760
  Ad ID: 1772438705133610
  Ad ID: 1773108383683630
  Ad ID: 1773157064263680
  Ad ID: 1773341670848560
  Ad ID: 1773380041765890
  Ad ID: 1773383437803520
  Ad ID: 1773475685819390
  Ad ID: 1773476037795840
  Ad ID: 1773482994730030
  Ad ID: 1773496268813330
  Ad ID: 1773524203629600
  Ad ID: 1773529794701310
  Ad ID: 1773537289403390
  Ad ID: 1773552746209370
  Ad ID: 1773557252161530
  Ad ID: 1773565514215470
  Ad ID: 1773573002174490
  Ad ID: 1773573121921020
  Ad ID: 1773580165976060
  Ad ID: 1773582434793470
  Ad ID: 1773579990471680
  Ad ID: 1773603657587710
  Ad ID: 1773598735307780
  Ad ID: 1773516331245560
  Ad ID: 1773487214995450
  Ad ID: 1773484024849400
  Ad ID: 1773476221207550
Moderator: 1680305893816321
  Ad ID: 1773216633659390
  Ad ID: 1773517843597310
  Ad ID: 1773525387468800
  Ad ID: 1773553365177340
  Ad ID: 1761056410110000
  Ad ID: 1772323300637720
  Ad ID: 1772381287266330
  Ad ID: 1772581075142680
  Ad ID: 1772842080291840
  Ad ID: 1772945169451000
  Ad ID: 1773035303154690
  Ad ID: 1772924431977500
  Ad ID: 1773174865460270
  Ad ID: 1773289638682620
  Ad ID: 1773295316918270
  Ad ID: 1773405054628910
  Ad ID: 1773426501206010
  Ad ID: 1773447252081660
  Ad ID: 1773464405615660
  Ad ID: 1773474066489340
  Ad ID: 1773475242778620
  Ad ID: 1773493287124990
  Ad ID: 1773497337827370
  Ad ID: 1773517136610310
  Ad ID: 1773518828349440
  Ad ID: 1773524902812670
  Ad ID: 1773539276463150
  Ad ID: 1773550462789680
  Ad ID: 1773554340560890
  Ad ID: 1773555096838220
  Ad ID: 1773561168932860
  Ad ID: 1773563023414280
  Ad ID: 1773563378595850
  Ad ID: 1773573956714510
  Ad ID: 1773574846195730
  Ad ID: 1773574165004290
  Ad ID: 1773578398649420
  Ad ID: 1773574878393390
  Ad ID: 1773196249629690
  Ad ID: 1773588333694980
  Ad ID: 1773555080451070
  Ad ID: 1773601051171840
Moderator: 1672986639510534
  Ad ID: 1771129435850750
  Ad ID: 1771567649862680
  Ad ID: 1772554410332190
  Ad ID: 1772689686329370
  Ad ID: 1772914291341310
  Ad ID: 1772988049599480
  Ad ID: 1773070584744960
  Ad ID: 1773169079753730
  Ad ID: 1773205693644830
  Ad ID: 1773386721490990
  Ad ID: 1773419190216740
  Ad ID: 1773472832520190
  Ad ID: 1773476457629690
  Ad ID: 1773479082200060
  Ad ID: 1773495628973060
  Ad ID: 1773497932807170
  Ad ID: 1773524924309520
  Ad ID: 1773526523053050
  Ad ID: 1773536672123950
  Ad ID: 1773539251562530
  Ad ID: 1773543597075450
  Ad ID: 1773560157365250
  Ad ID: 1773570781247500
  Ad ID: 1773569065452540
  Ad ID: 1773541339681790
  Ad ID: 1773603262869530
  Ad ID: 1773576286162940
  Ad ID: 1773563095272480
  Ad ID: 1773596539645950
  Ad ID: 1773516931009530
  Ad ID: 1773604113254400
Moderator: 1693570916755458
  Ad ID: 1773481235202040
  Ad ID: 1773559343125520
  Ad ID: 1773583682143250
  Ad ID: 1771381600405530
  Ad ID: 1773155126757370
  Ad ID: 1773289835707400
  Ad ID: 1773325131218940
  Ad ID: 1773463004430350
  Ad ID: 1773467111661600
  Ad ID: 1773480803023870
  Ad ID: 1773487597375520
  Ad ID: 1773517416392700
  Ad ID: 1773538362571770
  Ad ID: 1773548118734880
  Ad ID: 1773556569062490
  Ad ID: 1773558209507360
  Ad ID: 1773560996395050
  Ad ID: 1773565317937170
  Ad ID: 1773528412904440
  Ad ID: 1773571759566850
  Ad ID: 1773533541561340
  Ad ID: 1773579168187390
  Ad ID: 1773541777916970
  Ad ID: 1773586440893440
  Ad ID: 1773598057747500
  Ad ID: 1773603047947330
  Ad ID: 1773611609352190
  Ad ID: 1773554171027490
  Ad ID: 1773528048910340
  Ad ID: 1773561836955650
  Ad ID: 1773574484486140
  Ad ID: 1773606552003580
Moderator: 7202717
  Ad ID: 1773480117221370
  Ad ID: 1773599846254590
  Ad ID: 1765776987645960
  Ad ID: 1771235371961390
  Ad ID: 1771129435850750
  Ad ID: 1773098991434830
  Ad ID: 1773091566421010
  Ad ID: 1773207852741640
  Ad ID: 1773471556469760
  Ad ID: 1773473110962170
  Ad ID: 1773478503085060
  Ad ID: 1773500898908160
  Ad ID: 1773483809627180
  Ad ID: 1773531512780850
  Ad ID: 1773567853399040
  Ad ID: 1773550741521420
  Ad ID: 1773475875853330
  Ad ID: 1773564919045120
  Ad ID: 1773565725554730
  Ad ID: 1773574495841280
  Ad ID: 1773591290380330
  Ad ID: 1773589753891840
  Ad ID: 1773474062658560
  Ad ID: 1773538104500220
  Ad ID: 1773557507895290
  Ad ID: 1773607712030720
Moderator: 1772381082377217
  Ad ID: 1773524277704750
  Ad ID: 1773564685077510
  Ad ID: 1772462110900240
  Ad ID: 1772901061848080
  Ad ID: 1773172808096770
  Ad ID: 1773289191925770
  Ad ID: 1773476809196540
  Ad ID: 1773480199617530
  Ad ID: 1773508994699260
  Ad ID: 1773511256649730
  Ad ID: 1773512596969470
  Ad ID: 1773522284887070
  Ad ID: 1773541142120440
  Ad ID: 1773549962953720
  Ad ID: 1773477041421310
  Ad ID: 1773556232378360
  Ad ID: 1773555015157760
  Ad ID: 1773557987848200
  Ad ID: 1773563396157440
  Ad ID: 1773573089437740
  Ad ID: 1773583160639520
  Ad ID: 1773605955870730
  Ad ID: 1773468621389820
  Ad ID: 1773534344751100
  Ad ID: 1773578688301050
  Ad ID: 1773559525730300
Moderator: 7210610
  Ad ID: 1773480341567490
  Ad ID: 1773599117455360
  Ad ID: 1766300870458400
  Ad ID: 1773104968317950
  Ad ID: 1773193431064600
  Ad ID: 1773220249434110
  Ad ID: 1773294980930600
  Ad ID: 1773347619145720
  Ad ID: 1773490864781310
  Ad ID: 1773491458804770
  Ad ID: 1773510471356410
  Ad ID: 1773537137059900
  Ad ID: 1773537039603710
  Ad ID: 1773541759105070
  Ad ID: 1773535584984110
  Ad ID: 1773556435344410
  Ad ID: 1773563035933740
  Ad ID: 1773560798722090
  Ad ID: 1773561266611200
  Ad ID: 1773563372363790
  Ad ID: 1773571028786190
  Ad ID: 1773583922460730
  Ad ID: 1773586929694760
  Ad ID: 1773599955591170
  Ad ID: 1773603101028350
  Ad ID: 1773595953060860
  Ad ID: 1773560850253840
  Ad ID: 1773564767137820
  Ad ID: 1773543347343360
  Ad ID: 1773566184849410
  Ad ID: 1773479136068610
  Ad ID: 1773557308679230
  Ad ID: 1773472223558650
  Ad ID: 1773525223721990
  Ad ID: 1773528883111930
  Ad ID: 1773557867854840
  Ad ID: 1773563495370750
  Ad ID: 1773597394274300
Moderator: 2779680
  Ad ID: 1763583923607580
  Ad ID: 1772300010995740
  Ad ID: 1773480099046440
  Ad ID: 1773532033698840
  Ad ID: 1771977492942860
  Ad ID: 1747192297944080
  Ad ID: 1766214381569040
  Ad ID: 1771818299600890
  Ad ID: 1772560569421900
  Ad ID: 1773126199071740
  Ad ID: 1773073116953600
  Ad ID: 1773171553007620
  Ad ID: 1773193414891550
  Ad ID: 1773272646069250
  Ad ID: 1773351469195260
  Ad ID: 1773361124981760
  Ad ID: 1773374559749170
  Ad ID: 1773492574091290
  Ad ID: 1773369649155070
  Ad ID: 1773543480039420
  Ad ID: 1773546732674040
  Ad ID: 1773563720171530
  Ad ID: 1773583221689390
  Ad ID: 1773577154905080
  Ad ID: 1773457540907010
  Ad ID: 1773544121283580
  Ad ID: 1773550807288830
  Ad ID: 1773550903096320
  Ad ID: 1773533834796030
  Ad ID: 1773601718074370
Moderator: 1684284299223042
  Ad ID: 1766864541301760
  Ad ID: 1767680895146030
  Ad ID: 1773070014865460
  Ad ID: 1773350154886210
  Ad ID: 1773389605689340
  Ad ID: 1773415679536130
  Ad ID: 1773464871379960
  Ad ID: 1773476360649720
  Ad ID: 1773485562667010
  Ad ID: 1773528804462600
  Ad ID: 1773532940401710
  Ad ID: 1773539457718270
  Ad ID: 1773542393341950
  Ad ID: 1773543842843650
  Ad ID: 1773548054531080
  Ad ID: 1773556881975290
  Ad ID: 1773487613596670
  Ad ID: 1773561900062730
  Ad ID: 1773561241199620
  Ad ID: 1773564011076700
  Ad ID: 1773496675879930
  Ad ID: 1773569174634490
  Ad ID: 1773569630335020
  Ad ID: 1773576589885470
  Ad ID: 1773578194522160
  Ad ID: 1773575779520510
  Ad ID: 1773583444011040
  Ad ID: 1773307911856170
  Ad ID: 1773611454619650
  Ad ID: 1773550443034620
  Ad ID: 1773603254260770
  Ad ID: 1773531139096570
  Ad ID: 1773605708451840
  Ad ID: 1773496275105790
  Ad ID: 1773548744854530
  Ad ID: 1773453959012350
  Ad ID: 1773531238989820
Moderator: 1726035034103809
  Ad ID: 1773373021944830
  Ad ID: 1773553309971480
  Ad ID: 1773567765211130
  Ad ID: 1773574176474130
  Ad ID: 1773556280085520
  Ad ID: 1772999812962300
  Ad ID: 1773101451619370
  Ad ID: 1773051876647930
  Ad ID: 1773082593898490
  Ad ID: 1773133337698350
  Ad ID: 1773281053940730
  Ad ID: 1773292626302970
  Ad ID: 1773368221391870
  Ad ID: 1773480492306430
  Ad ID: 1773513790657530
  Ad ID: 1773399234773020
  Ad ID: 1773509986454590
  Ad ID: 1773549604993030
  Ad ID: 1773549822003200
  Ad ID: 1773555897064450
  Ad ID: 1773560121457690
  Ad ID: 1773558511641600
  Ad ID: 1773561168932860
  Ad ID: 1773565994492940
  Ad ID: 1773565996546040
  Ad ID: 1773569585886240
  Ad ID: 1773574530772990
  Ad ID: 1773584042488830
  Ad ID: 1773586952652800
  Ad ID: 1773582787918850
  Ad ID: 1773588010195980
  Ad ID: 1773594164782080
  Ad ID: 1773564549165050
  Ad ID: 1773549558946810
  Ad ID: 1773616483717120
  Ad ID: 1773471380764670
Moderator: 3371590
  Ad ID: 1773411955249180
  Ad ID: 1773522740947960
  Ad ID: 1773538513572880
  Ad ID: 1773539479996440
  Ad ID: 1766300870458400
  Ad ID: 1771941432681470
  Ad ID: 1772133897661450
  Ad ID: 1772914492486690
  Ad ID: 1773050251377660
  Ad ID: 1773105820272750
  Ad ID: 1773109084766240
  Ad ID: 1773214377188400
  Ad ID: 1773218191283260
  Ad ID: 1773256078804990
  Ad ID: 1773260511024130
  Ad ID: 1773292437901310
  Ad ID: 1773335843850240
  Ad ID: 1773376238715970
  Ad ID: 1773388751557630
  Ad ID: 1773431319919610
  Ad ID: 1773452832471040
  Ad ID: 1773464889228380
  Ad ID: 1773483768376350
  Ad ID: 1773506218880050
  Ad ID: 1773514047207420
  Ad ID: 1773511807071230
  Ad ID: 1773533745243150
  Ad ID: 1773562549938220
  Ad ID: 1773571518462970
  Ad ID: 1773603631177730
  Ad ID: 1773564635022340
  Ad ID: 1773465379563520
  Ad ID: 1773576021576700
  Ad ID: 1773607771048960
  Ad ID: 1773545097085950
  Ad ID: 1773542915553280
Moderator: 1707594790858753
  Ad ID: 1765972913371150
  Ad ID: 1772929127150620
  Ad ID: 1772978820192250
  Ad ID: 1773294328212510
  Ad ID: 1773449722346490
  Ad ID: 1773482224531500
  Ad ID: 1773518830927870
  Ad ID: 1773541790964730
  Ad ID: 1773546459327480
  Ad ID: 1773466239971320
  Ad ID: 1773535341782030
  Ad ID: 1773571139357690
  Ad ID: 1773529954709520
  Ad ID: 1773566899919920
  Ad ID: 1773567602107390
  Ad ID: 1773590239154220
  Ad ID: 1773591366973490
  Ad ID: 1773596742693920
  Ad ID: 1773592304501770
  Ad ID: 1773600320623630
  Ad ID: 1773593013615620
  Ad ID: 1773606275052540
  Ad ID: 1773576146415610
  Ad ID: 1773603456056320
  Ad ID: 1773583450169340
  Ad ID: 1773600455488510
  Ad ID: 1773531026686970
Moderator: 1727251400013825
  Ad ID: 1773532587304960
  Ad ID: 1772400336301080
  Ad ID: 1772019238410270
  Ad ID: 1772591349576730
  Ad ID: 1773082019743740
  Ad ID: 1773304987870210
  Ad ID: 1773288579933210
  Ad ID: 1773324578445310
  Ad ID: 1773409395637250
  Ad ID: 1773424819958790
  Ad ID: 1773435477852160
  Ad ID: 1773476464431100
  Ad ID: 1773483803438110
  Ad ID: 1773502653221900
  Ad ID: 1773514067354630
  Ad ID: 1773541139344380
  Ad ID: 1773546337652730
  Ad ID: 1773551706765360
  Ad ID: 1773556882493440
  Ad ID: 1773557686041650
  Ad ID: 1773562785769520
  Ad ID: 1773506683571200
  Ad ID: 1773578223387650
  Ad ID: 1773580261448700
  Ad ID: 1773567624301610
  Ad ID: 1773599693326380
  Ad ID: 1773570884690980
  Ad ID: 1773600073549830
  Ad ID: 1773539181344760
  Ad ID: 1773568443589630
  Ad ID: 1773583371015160
  Ad ID: 1773566496617470
Moderator: 1773821208648705
  Ad ID: 1773103976550400
  Ad ID: 1773331654002680
  Ad ID: 1730682441306140
  Ad ID: 1770677699299370
  Ad ID: 1773102651457530
  Ad ID: 1773130076229630
  Ad ID: 1773188390073340
  Ad ID: 1773218423245850
  Ad ID: 1773302342854670
  Ad ID: 1773398778484740
  Ad ID: 1773403503365120
  Ad ID: 1773494948016130
  Ad ID: 1773496268813330
  Ad ID: 1773496779388930
  Ad ID: 1773521778952190
  Ad ID: 1773539417283610
  Ad ID: 1773541065048090
  Ad ID: 1773554396643340
  Ad ID: 1773471176690680
  Ad ID: 1773559738526760
  Ad ID: 1773567212967950
  Ad ID: 1773573383939090
  Ad ID: 1773571167107120
  Ad ID: 1773589831124990
  Ad ID: 1773597320172540
  Ad ID: 1773614558674940
  Ad ID: 1773552236560400
  Ad ID: 1773526017203200
  Ad ID: 1773592995879940
  Ad ID: 1773510964023290
  Ad ID: 1773508849445890
  Ad ID: 1773525743193090
  Ad ID: 1773559132222460
Moderator: 1758321725872145
  Ad ID: 1773516894864410
  Ad ID: 1772563564092450
  Ad ID: 1773292459311120
  Ad ID: 1773338920644600
  Ad ID: 1773414419538940
  Ad ID: 1773445912664080
  Ad ID: 1773471763118110
  Ad ID: 1773491774594060
  Ad ID: 1773502092457980
  Ad ID: 1773504582991870
  Ad ID: 1773516224961550
  Ad ID: 1773535214273540
  Ad ID: 1773537109341260
  Ad ID: 1773546459327480
  Ad ID: 1773549788427290
  Ad ID: 1773550996872220
  Ad ID: 1773552412928010
  Ad ID: 1773552177532960
  Ad ID: 1773558318052380
  Ad ID: 1773558449018880
  Ad ID: 1773489808224250
  Ad ID: 1773561611365370
  Ad ID: 1773566164629550
  Ad ID: 1773568063872000
  Ad ID: 1773572108016650
  Ad ID: 1773589438403620
  Ad ID: 1773589950798850
  Ad ID: 1773606982261760
  Ad ID: 1773608177943580
  Ad ID: 1773597718238220
  Ad ID: 1773538850803710
  Ad ID: 1773542002689030
  Ad ID: 1773570593192960
  Ad ID: 1773528389020670
  Ad ID: 1773609977183230
  Ad ID: 1773612174547970
Moderator: 1703245158008833
  Ad ID: 1769433242777640
  Ad ID: 1772649173252140
  Ad ID: 1773037873379330
  Ad ID: 1773114405788690
  Ad ID: 1773105131515900
  Ad ID: 1773370385640440
  Ad ID: 1773393227354110
  Ad ID: 1773407672352770
  Ad ID: 1773482543633410
  Ad ID: 1773564256033840
  Ad ID: 1773540021381120
  Ad ID: 1773555025160190
  Ad ID: 1773565107751970
  Ad ID: 1773535884976170
  Ad ID: 1773594938782720
  Ad ID: 1773576394418210
  Ad ID: 1773579420469240
  Ad ID: 1773538451907580
Moderator: 1765410904045586
  Ad ID: 1773263292438530
  Ad ID: 1767908976612350
  Ad ID: 1771722091030560
  Ad ID: 1771853505630210
  Ad ID: 1771791928116220
  Ad ID: 1772469514158080
  Ad ID: 1772471658969130
  Ad ID: 1772845388909560
  Ad ID: 1773090098670590
  Ad ID: 1773193410946110
  Ad ID: 1773207852741640
  Ad ID: 1773289835707400
  Ad ID: 1773361335511040
  Ad ID: 1773459893731330
  Ad ID: 1773468564872190
  Ad ID: 1773477696476200
  Ad ID: 1773481456557060
  Ad ID: 1773492733378560
  Ad ID: 1773534025521150
  Ad ID: 1773556900781070
  Ad ID: 1773559389154300
  Ad ID: 1773560319476730
  Ad ID: 1773559862115340
  Ad ID: 1773551712517120
  Ad ID: 1773580273461240
  Ad ID: 1773562572850220
  Ad ID: 1773601384084510
  Ad ID: 1773612142216190
  Ad ID: 1773538194497530
  Ad ID: 1773551435435000
  Ad ID: 1773491797833720
Moderator: 1724470408352770
  Ad ID: 1773554093206530
  Ad ID: 1766940767810560
  Ad ID: 1771129435850750
  Ad ID: 1772992096037930
  Ad ID: 1773016839225390
  Ad ID: 1773306001834000
  Ad ID: 1773454703636480
  Ad ID: 1773448363789310
  Ad ID: 1773476505836580
  Ad ID: 1773482220042240
  Ad ID: 1773504317137920
  Ad ID: 1773516593695750
  Ad ID: 1773539564181550
  Ad ID: 1773552266694650
  Ad ID: 1773556697534480
  Ad ID: 1773565420988430
  Ad ID: 1773568407393320
  Ad ID: 1773573114727440
  Ad ID: 1773580422610950
  Ad ID: 1773579393344530
  Ad ID: 1771117163924490
  Ad ID: 1773593654165500
  Ad ID: 1773577585625110
  Ad ID: 1773561860435960
  Ad ID: 1773526838926330
  Ad ID: 1773476869750780
  Ad ID: 1773586927194110
  Ad ID: 1773534355505150
  Ad ID: 1773422436286460
Moderator: 1726904276471809
  Ad ID: 1765590461129740
  Ad ID: 1772015764276220
  Ad ID: 1773289313230860
  Ad ID: 1773437736993790
  Ad ID: 1773450288209920
  Ad ID: 1773465504344060
  Ad ID: 1773528229925890
  Ad ID: 1773536584509450
  Ad ID: 1773535536913450
  Ad ID: 1773536000669730
  Ad ID: 1773537686379560
  Ad ID: 1773541783320580
  Ad ID: 1773548346809340
  Ad ID: 1773554398819340
  Ad ID: 1773554453271580
  Ad ID: 1773554974533650
  Ad ID: 1773564011076700
  Ad ID: 1773570823067690
  Ad ID: 1773563197574140
  Ad ID: 1773576260056060
  Ad ID: 1773565671951390
  Ad ID: 1773565875766270
  Ad ID: 1773183702198300
  Ad ID: 1773585419134980
  Ad ID: 1773545104164870
  Ad ID: 1773549275220990
  Ad ID: 1773484277597180
  Ad ID: 1773584722717690
  Ad ID: 1773498797157380
Moderator: 1717387827033089
  Ad ID: 1773482192008200
  Ad ID: 1773598583766060
  Ad ID: 1767594840576010
  Ad ID: 1768517218749470
  Ad ID: 1771318114859020
  Ad ID: 1772020016047120
  Ad ID: 1772948186031100
  Ad ID: 1773024392028170
  Ad ID: 1773330573305900
  Ad ID: 1773360598181890
  Ad ID: 1773373579618300
  Ad ID: 1773454073413650
  Ad ID: 1773500501291010
  Ad ID: 1773535559468080
  Ad ID: 1773539458559010
  Ad ID: 1773546546572290
  Ad ID: 1773551810334800
  Ad ID: 1773555635349500
  Ad ID: 1773571056159740
  Ad ID: 1773585768744990
  Ad ID: 1773580091559930
  Ad ID: 1773601543342090
  Ad ID: 1773545290872870
  Ad ID: 1773501505267710
  Ad ID: 1773482201169920
  Ad ID: 1773573070559230
  Ad ID: 1773578737098750
Moderator: 1658495710301189
  Ad ID: 1765579268526110
  Ad ID: 1766507088658430
  Ad ID: 1770756931673090
  Ad ID: 1772991701967870
  Ad ID: 1773087742396430
  Ad ID: 1773361357301760
  Ad ID: 1773441632203780
  Ad ID: 1773475980414970
  Ad ID: 1773479711547390
  Ad ID: 1773487080691730
  Ad ID: 1773491179783170
  Ad ID: 1773531759305720
  Ad ID: 1773332447838250
  Ad ID: 1773538606967800
  Ad ID: 1773543592945660
  Ad ID: 1773545856502830
  Ad ID: 1773555391335470
  Ad ID: 1773577923973130
  Ad ID: 1773563603204160
  Ad ID: 1773578325031940
  Ad ID: 1773577824040960
  Ad ID: 1773607236058110
  Ad ID: 1773568138593310
  Ad ID: 1773572034426900
  Ad ID: 1773578885816380
  Ad ID: 1773544847466490
  Ad ID: 1773549469523970
  Ad ID: 1773588417516540
  Ad ID: 1773582286932990
Moderator: 1659157348547589
  Ad ID: 1772047094262780
  Ad ID: 1773480378487850
  Ad ID: 1769224761290750
  Ad ID: 1772938535781490
  Ad ID: 1773075630324730
  Ad ID: 1773142560781310
  Ad ID: 1773264051241980
  Ad ID: 1773309922300940
  Ad ID: 1773347805663230
  Ad ID: 1773405597193210
  Ad ID: 1773411039523840
  Ad ID: 1773417042311210
  Ad ID: 1773483439252590
  Ad ID: 1773526562065410
  Ad ID: 1773529630168080
  Ad ID: 1773535191133230
  Ad ID: 1773538738720760
  Ad ID: 1773541567461420
  Ad ID: 1773537640730620
  Ad ID: 1773504140252160
  Ad ID: 1773550498269200
  Ad ID: 1773548287075330
  Ad ID: 1773548861827070
  Ad ID: 1773580603981820
  Ad ID: 1773558063831050
  Ad ID: 1773563988734000
  Ad ID: 1773565143145470
  Ad ID: 1773565564668930
  Ad ID: 1773559784507390
  Ad ID: 1773569369378820
  Ad ID: 1773569413959680
  Ad ID: 1773569660881920
  Ad ID: 1773581282561020
  Ad ID: 1773590893649920
  Ad ID: 1773605665215490
  Ad ID: 1773584900046910
  Ad ID: 1773616361236480
  Ad ID: 1773563341537310
  Ad ID: 1773576113778730
  Ad ID: 1773424279616510
  Ad ID: 1773423149731840
Moderator: 1760317489090561
  Ad ID: 1773560465453100
  Ad ID: 1772403450139690
  Ad ID: 1772918288526350
  Ad ID: 1773051933241340
  Ad ID: 1773187036075010
  Ad ID: 1773397895403520
  Ad ID: 1773403784794110
  Ad ID: 1773444860990460
  Ad ID: 1773488871958520
  Ad ID: 1773489817631750
  Ad ID: 1773505943918590
